% isAttack tcpFlood:	571
% isAttack normal:	571
% isAttack slowRead:	571
% isAttack httpFlood:	571
% isAttack slowHeaders:	571
% isAttack slowBody:	571
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R4-5,8,10,18,23,27'

@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute count numeric
@attribute serror_rate numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_serror_rate numeric
@attribute isAttack {tcpFlood,normal,httpFlood,slowRead,slowHeaders,slowBody}

@data
374,755,1250,0.87,100,1,httpFlood
66,0,1,0,1,0,httpFlood
66,0,653,0,100,0,httpFlood
374,755,129,1,100,1,httpFlood
374,755,137,1,100,1,httpFlood
66,0,1,0,68,0,httpFlood
66,0,250,0,100,0,httpFlood
374,755,150,1,100,1,httpFlood
66,0,104,0,65,0,httpFlood
66,0,102,0,63,0,httpFlood
374,755,154,1,100,1,httpFlood
66,0,46,0,37,0,httpFlood
242,140,226,1,100,1,httpFlood
66,0,560,0,100,0,httpFlood
374,755,449,0.76,100,0.77,httpFlood
440,755,483,0.6,100,0.77,httpFlood
66,0,355,0,100,0,httpFlood
440,755,612,0.76,100,0.77,httpFlood
374,755,718,0.78,100,0.93,httpFlood
66,0,42,0,100,0,httpFlood
374,755,128,0.74,100,0.74,httpFlood
66,0,487,0,100,0,httpFlood
66,0,402,0,100,0,httpFlood
66,0,33,0,90,0,httpFlood
66,0,132,0,100,0,httpFlood
66,0,30,0,88,0,httpFlood
374,755,175,0.36,100,0.63,httpFlood
374,755,1223,0.87,100,1,httpFlood
374,755,126,1,100,1,httpFlood
374,755,360,0.54,100,0.71,httpFlood
66,0,57,0,37,0,httpFlood
66,0,586,0,100,0,httpFlood
374,755,313,0.52,100,0.7,httpFlood
66,0,486,0,100,0,httpFlood
374,755,130,0.75,100,0.74,httpFlood
66,0,253,0,100,0,httpFlood
66,0,201,0,100,0,httpFlood
374,755,366,0.55,100,0.74,httpFlood
440,755,517,0.6,100,0.74,httpFlood
242,140,194,1,100,1,httpFlood
66,0,473,0,100,0,httpFlood
374,755,144,1,100,1,httpFlood
374,755,137,1,100,1,httpFlood
66,0,101,0,100,0,httpFlood
374,755,174,0.77,100,0.77,httpFlood
374,755,148,1,100,1,httpFlood
66,0,797,0,100,0,httpFlood
374,755,1228,0.87,100,1,httpFlood
374,755,399,0.57,100,0.74,httpFlood
374,755,1188,0.87,100,1,httpFlood
66,0,219,0,100,0,httpFlood
374,755,994,0.84,100,1,httpFlood
374,755,98,0.73,100,0.74,httpFlood
374,755,325,0.52,100,0.68,httpFlood
66,0,716,0,100,0,httpFlood
374,755,518,0.6,100,0.73,httpFlood
66,0,41,0,95,0,httpFlood
66,0,780,0,100,0,httpFlood
374,755,140,0.31,100,0.43,httpFlood
374,755,140,1,100,1,httpFlood
374,755,148,1,100,1,httpFlood
66,0,997,0,100,0,httpFlood
66,0,212,0,100,0,httpFlood
66,0,202,0,100,0,httpFlood
66,0,936,0,100,0,httpFlood
374,755,897,0.82,100,1,httpFlood
374,755,77,0,100,0,httpFlood
440,755,320,0.53,100,0.69,httpFlood
374,755,412,0.75,100,0.7,httpFlood
374,755,765,0.79,100,1,httpFlood
66,0,293,0,100,0,httpFlood
374,755,872,0.82,100,1,httpFlood
66,0,71,0,100,0,httpFlood
374,755,988,0.84,100,1,httpFlood
66,0,620,0,100,0,httpFlood
374,755,141,0.31,100,0.44,httpFlood
374,755,358,0.54,100,0.7,httpFlood
374,755,1071,0.85,100,1,httpFlood
66,0,18,0,100,0,httpFlood
374,755,529,0.75,100,0.74,httpFlood
66,0,56,0,100,0,httpFlood
440,755,267,0.75,100,0.74,httpFlood
374,755,167,0.76,100,0.75,httpFlood
66,0,230,0,100,0,httpFlood
66,0,490,0,100,0,httpFlood
66,0,255,0,100,0,httpFlood
66,0,802,0,100,0,httpFlood
66,0,42,0,95,0,httpFlood
374,755,485,0.6,100,0.75,httpFlood
374,755,116,0.75,100,0.72,httpFlood
440,755,259,0.48,100,0.69,httpFlood
440,755,198,0.4,100,0.65,httpFlood
374,755,1028,0.85,100,1,httpFlood
66,0,736,0,100,0,httpFlood
374,755,729,0.78,100,0.99,httpFlood
66,0,169,0,100,0,httpFlood
374,755,509,0.61,100,0.78,httpFlood
374,755,147,1,100,1,httpFlood
66,0,466,0,100,0,httpFlood
440,755,221,0.75,100,0.74,httpFlood
374,755,127,1,100,1,httpFlood
374,755,1002,0.84,100,1,httpFlood
66,0,290,0,100,0,httpFlood
374,755,154,1,100,1,httpFlood
242,140,216,1,100,1,httpFlood
66,0,80,0,100,0,httpFlood
374,755,501,0.6,100,0.71,httpFlood
66,0,471,0,100,0,httpFlood
440,755,69,0.78,100,0.78,httpFlood
66,0,993,0,100,0,httpFlood
374,755,1045,0.85,100,1,httpFlood
66,0,928,0,100,0,httpFlood
374,755,178,0.37,100,0.65,httpFlood
596,755,307,0.77,100,0.77,httpFlood
374,755,822,0.81,100,1,httpFlood
374,755,1025,0.84,100,1,httpFlood
66,0,697,0,100,0,httpFlood
66,0,407,0,100,0,httpFlood
66,0,320,0,100,0,httpFlood
66,0,880,0,100,0,httpFlood
374,755,594,0.62,100,0.77,httpFlood
440,755,455,0.76,100,0.79,httpFlood
374,755,275,0.74,100,0.69,httpFlood
66,0,906,0,100,0,httpFlood
440,755,262,0.48,100,0.68,httpFlood
66,0,32,0,100,0,httpFlood
66,0,688,0,100,0,httpFlood
374,755,1063,0.85,100,1,httpFlood
66,0,912,0,100,0,httpFlood
374,755,659,0.76,100,0.77,httpFlood
374,755,995,0.84,100,1,httpFlood
374,755,469,0.76,100,0.81,httpFlood
374,755,93,0.73,100,0.73,httpFlood
66,0,571,0,100,0,httpFlood
374,755,608,0.76,100,0.78,httpFlood
66,0,935,0,100,0,httpFlood
66,0,214,0,100,0,httpFlood
66,0,523,0,100,0,httpFlood
374,755,522,0.75,100,0.75,httpFlood
440,755,247,0.47,100,0.65,httpFlood
66,0,17,0,76,0,httpFlood
374,755,280,0.75,100,0.7,httpFlood
374,755,433,0.76,100,0.77,httpFlood
374,755,702,0.77,100,0.87,httpFlood
66,0,445,0,100,0,httpFlood
374,755,115,1,100,1,httpFlood
374,755,300,0.52,100,0.74,httpFlood
66,0,511,0,100,0,httpFlood
66,0,916,0,100,0,httpFlood
374,755,356,0.54,100,0.7,httpFlood
66,0,86,0,100,0,httpFlood
374,755,1017,0.84,100,1,httpFlood
66,0,980,0,100,0,httpFlood
374,755,1008,0.84,100,1,httpFlood
374,755,602,0.76,100,0.8,httpFlood
374,755,768,0.79,100,1,httpFlood
66,0,207,0,100,0,httpFlood
374,755,726,0.78,100,0.97,httpFlood
66,0,515,0,100,0,httpFlood
374,755,147,1,100,1,httpFlood
374,755,670,0.76,100,0.78,httpFlood
66,0,899,0,100,0,httpFlood
66,0,621,0,100,0,httpFlood
374,755,869,0.82,100,1,httpFlood
374,755,393,0.56,100,0.74,httpFlood
374,755,1242,0.87,100,1,httpFlood
440,755,60,0.8,100,0.8,httpFlood
66,0,879,0,100,0,httpFlood
374,755,117,0.22,100,0.26,httpFlood
66,0,882,0,100,0,httpFlood
66,0,559,0,100,0,httpFlood
242,140,202,1,100,1,httpFlood
66,0,131,0,100,0,httpFlood
374,755,489,0.59,100,0.72,httpFlood
374,755,774,0.79,100,1,httpFlood
66,0,1003,0,100,0,httpFlood
374,755,215,0.76,100,0.77,httpFlood
374,755,719,0.78,100,0.93,httpFlood
66,0,561,0,100,0,httpFlood
66,0,60,0,38,0,httpFlood
66,0,603,0,100,0,httpFlood
66,0,204,0,100,0,httpFlood
66,0,71,0,99,0,httpFlood
374,755,157,1,100,1,httpFlood
440,755,256,0.76,100,0.77,httpFlood
374,755,34,0.76,100,0.75,httpFlood
374,755,155,1,100,1,httpFlood
374,755,481,0.6,100,0.77,httpFlood
66,0,75,0,100,0,httpFlood
374,755,329,0.76,100,0.77,httpFlood
374,755,395,0.75,100,0.73,httpFlood
374,755,1128,0.86,100,1,httpFlood
66,0,830,0,100,0,httpFlood
374,755,132,1,100,1,httpFlood
66,0,185,0,100,0,httpFlood
66,0,369,0,100,0,httpFlood
374,755,138,1,100,1,httpFlood
66,0,648,0,100,0,httpFlood
66,0,205,0,100,0,httpFlood
66,0,83,0,100,0,httpFlood
374,755,67,0.78,100,0.78,httpFlood
440,755,492,0.59,100,0.71,httpFlood
374,755,234,0.75,100,0.75,httpFlood
374,755,409,0.56,100,0.66,httpFlood
66,0,943,0,100,0,httpFlood
66,0,937,0,100,0,httpFlood
440,755,474,0.76,100,0.81,httpFlood
374,755,473,0.76,100,0.81,httpFlood
374,755,1162,0.86,100,1,httpFlood
374,755,666,0.76,100,0.77,httpFlood
66,0,467,0,100,0,httpFlood
66,0,259,0,100,0,httpFlood
374,755,135,1,100,1,httpFlood
374,755,1184,0.87,100,1,httpFlood
374,755,427,0.58,100,0.76,httpFlood
374,755,870,0.82,100,1,httpFlood
374,755,51,0.78,100,0.78,httpFlood
374,755,981,0.84,100,1,httpFlood
374,755,701,0.77,100,0.87,httpFlood
374,755,771,0.79,100,1,httpFlood
374,755,736,0.78,100,1,httpFlood
374,755,892,0.82,100,1,httpFlood
242,140,155,1,100,1,httpFlood
66,0,14,0,100,0,httpFlood
374,755,143,1,100,1,httpFlood
66,0,172,0,100,0,httpFlood
374,755,386,0.56,100,0.71,httpFlood
242,140,167,1,100,1,httpFlood
440,755,106,0.18,100,0.19,httpFlood
66,0,356,0,100,0,httpFlood
374,755,876,0.82,100,1,httpFlood
66,0,28,0,86,0,httpFlood
374,755,586,0.76,100,0.78,httpFlood
374,755,1116,0.86,100,1,httpFlood
66,0,84,0,100,0,httpFlood
440,755,434,0.76,100,0.77,httpFlood
66,0,305,0,100,0,httpFlood
440,755,344,0.76,100,0.79,httpFlood
374,755,131,1,100,1,httpFlood
66,0,733,0,100,0,httpFlood
440,755,452,0.58,100,0.73,httpFlood
374,755,917,0.83,100,1,httpFlood
66,0,325,0,100,0,httpFlood
374,755,140,1,100,1,httpFlood
522,755,615,0.75,100,0.75,httpFlood
374,755,150,1,100,1,httpFlood
374,755,499,0.6,100,0.7,httpFlood
370,0,1091,0.76,100,1,slowBody
370,0,796,0.6,100,0.99,slowBody
370,0,498,0.58,100,1,slowBody
1168,956,165,0,100,0,slowBody
370,0,594,0.57,100,1,slowBody
370,0,1118,0.9,100,1,slowBody
370,0,1115,0.76,100,1,slowBody
370,0,2114,0.83,100,1,slowBody
1103,1022,240,0.1,100,0.25,slowBody
370,0,2778,0.87,100,1,slowBody
370,0,69,0.74,100,0.56,slowBody
370,0,569,0.44,100,0.8,slowBody
370,0,393,0.27,100,0.98,slowBody
370,0,876,0.67,100,0.64,slowBody
370,0,1579,0.8,100,1,slowBody
1116,758,455,0.43,100,0.87,slowBody
1204,956,77,0,80,0,slowBody
370,0,2819,0.87,100,1,slowBody
370,0,968,0.73,100,1,slowBody
1106,1022,1497,0.82,100,0.85,slowBody
1026,956,75,0,77,0,slowBody
370,0,1024,0.69,100,1,slowBody
370,0,2766,0.87,100,1,slowBody
370,0,677,0.62,100,1,slowBody
370,0,248,0.67,100,1,slowBody
370,0,1550,0.79,100,1,slowBody
370,0,1485,0.8,100,1,slowBody
370,0,685,0.62,100,1,slowBody
370,0,644,1,99,1,slowBody
370,0,628,0.5,100,1,slowBody
1033,956,164,0,100,0,slowBody
370,0,3007,0.88,100,0.99,slowBody
370,0,585,0.5,100,0.69,slowBody
370,0,720,0.89,100,1,slowBody
370,0,1068,0.75,100,1,slowBody
370,0,2781,0.87,100,1,slowBody
370,0,267,0.99,100,1,slowBody
370,0,2222,0.85,100,1,slowBody
370,0,45,0.96,100,0.7,slowBody
983,956,20,0,22,0,slowBody
370,0,792,0.63,100,1,slowBody
370,0,317,0.74,100,1,slowBody
370,0,1150,0.9,100,1,slowBody
370,0,274,0.15,100,0.42,slowBody
370,0,1140,0.96,100,0.99,slowBody
370,0,121,0.74,100,0.76,slowBody
1086,956,29,0,31,0,slowBody
370,0,3055,0.88,100,1,slowBody
370,0,336,0.99,100,1,slowBody
1044,956,127,0,100,0,slowBody
370,0,477,0.56,100,1,slowBody
370,0,309,0.17,100,0.5,slowBody
370,0,1977,0.82,100,1,slowBody
370,0,2339,0.86,100,1,slowBody
370,0,989,0.88,100,1,slowBody
370,0,390,0.4,100,0.98,slowBody
5636,770,1820,0.81,100,0.64,slowBody
1043,956,68,0,71,0,slowBody
370,0,349,0.18,100,0.64,slowBody
370,0,1076,0.89,100,0.99,slowBody
370,0,776,0.85,100,1,slowBody
370,0,2042,0.82,100,0.99,slowBody
370,0,1671,0.99,100,1,slowBody
370,0,1019,0.77,100,1,slowBody
1039,1022,199,0,100,0,slowBody
370,0,302,0.19,100,0.58,slowBody
370,0,1004,0.68,100,1,slowBody
370,0,446,0.38,100,0.88,slowBody
370,0,2309,0.86,100,1,slowBody
370,0,1661,0.8,100,0.99,slowBody
370,0,1985,0.99,100,1,slowBody
370,0,1866,0.82,100,1,slowBody
370,0,470,0.87,100,1,slowBody
370,0,1660,0.8,100,0.99,slowBody
370,0,837,0.9,100,1,slowBody
370,0,637,0.63,100,1,slowBody
370,0,2793,0.87,100,1,slowBody
370,0,3014,0.88,100,0.99,slowBody
370,0,1364,1,100,0.99,slowBody
370,0,794,0.7,100,1,slowBody
370,0,448,0.48,100,0.99,slowBody
370,0,517,0.5,100,0.99,slowBody
642,206,14,0,16,0,slowBody
370,0,487,0.57,100,1,slowBody
370,0,34,0.94,100,0.59,slowBody
370,0,824,0.71,100,1,slowBody
642,206,2,0,4,0,slowBody
370,0,780,0.89,100,1,slowBody
370,0,587,0.82,100,0.21,slowBody
370,0,900,0.71,100,1,slowBody
1113,956,52,0,55,0,slowBody
370,0,2041,0.82,100,0.99,slowBody
642,206,51,0,53,0,slowBody
370,0,486,0.45,100,0.79,slowBody
370,0,288,0.9,100,1,slowBody
370,0,2097,0.99,100,0.98,slowBody
370,0,1109,0.79,100,1,slowBody
370,0,3504,0.89,100,1,slowBody
370,0,300,0.91,100,1,slowBody
370,0,1246,0.76,100,0.96,slowBody
642,206,33,0,35,0,slowBody
370,0,515,0.44,100,0.19,slowBody
370,0,1281,0.74,100,0.83,slowBody
370,0,1125,0.74,100,1,slowBody
370,0,251,0.08,100,0.2,slowBody
370,0,2600,0.86,100,1,slowBody
370,0,3469,0.89,100,1,slowBody
1168,956,73,0,75,0,slowBody
370,0,2448,0.86,100,1,slowBody
984,956,103,0,100,0,slowBody
370,0,2218,0.85,100,1,slowBody
370,0,675,1,100,1,slowBody
370,0,2046,0.99,100,0.98,slowBody
370,0,629,0.5,100,1,slowBody
370,0,1308,0.76,100,1,slowBody
642,206,8,0,8,0,slowBody
370,0,789,0.6,100,0.99,slowBody
370,0,801,0.68,100,1,slowBody
370,0,823,0.86,100,1,slowBody
370,0,266,0.69,100,1,slowBody
370,0,607,0.56,100,1,slowBody
370,0,1007,0.74,100,1,slowBody
370,0,155,0.47,100,0.68,slowBody
1048,956,50,0,51,0,slowBody
370,0,1358,0.78,100,1,slowBody
370,0,1246,0.74,100,1,slowBody
370,0,969,0.88,100,1,slowBody
370,0,1542,0.99,100,0.99,slowBody
370,0,1722,0.81,100,1,slowBody
370,0,382,0.39,100,0.98,slowBody
1144,956,267,0.18,100,0.47,slowBody
370,0,21,0.71,100,0.16,slowBody
370,0,1042,0.75,100,1,slowBody
370,0,3425,0.89,100,1,slowBody
370,0,901,0.87,100,1,slowBody
1089,956,48,0.1,100,0.12,slowBody
370,0,1394,0.77,100,1,slowBody
370,0,786,0.67,100,1,slowBody
370,0,3213,0.88,100,1,slowBody
370,0,602,0.56,100,1,slowBody
1054,956,157,0,100,0,slowBody
370,0,1855,0.99,100,1,slowBody
370,0,443,0.5,100,0.86,slowBody
370,0,674,0.69,100,1,slowBody
370,0,418,0.5,100,0.99,slowBody
1110,956,15,0,18,0,slowBody
1116,956,81,0,84,0,slowBody
370,0,1444,0.78,100,1,slowBody
222,0,248,0,100,0.01,slowBody
370,0,2291,0.84,100,1,slowBody
370,0,1528,0.99,100,0.99,slowBody
370,0,1531,0.79,100,1,slowBody
370,0,2127,0.84,100,1,slowBody
370,0,768,0.65,100,1,slowBody
370,0,940,0.88,100,1,slowBody
370,0,367,0.22,100,0.82,slowBody
370,0,782,0.85,100,1,slowBody
370,0,1559,0.82,100,0.71,slowBody
370,0,915,0.71,100,1,slowBody
370,0,1634,0.99,100,1,slowBody
370,0,464,1,100,1,slowBody
370,0,366,0.92,100,1,slowBody
1145,956,137,0,100,0,slowBody
370,0,997,0.73,100,1,slowBody
370,0,1251,0.76,100,0.96,slowBody
370,0,1360,0.91,100,1,slowBody
370,0,2638,0.86,100,1,slowBody
370,0,1339,0.91,100,0.98,slowBody
370,0,349,0.77,100,1,slowBody
1043,956,27,0,30,0,slowBody
370,0,1234,0.74,100,1,slowBody
370,0,793,0.9,100,1,slowBody
370,0,839,0.69,100,1,slowBody
370,0,421,0.5,100,1,slowBody
370,0,2383,0.85,100,1,slowBody
370,0,738,0.57,100,0.99,slowBody
370,0,2058,0.84,100,1,slowBody
370,0,153,0.82,100,0.89,slowBody
370,0,863,0.87,100,1,slowBody
1067,956,100,0,100,0,slowBody
370,0,1456,0.77,100,1,slowBody
370,0,3906,0.9,100,0.96,slowBody
1198,956,185,0,100,0,slowBody
370,0,271,0.23,100,0.63,slowBody
370,0,3730,0.9,100,1,slowBody
370,0,1866,0.81,100,0.62,slowBody
986,890,200,0,100,0,slowBody
370,0,1082,0.75,100,1,slowBody
370,0,139,0.99,100,1,slowBody
370,0,1278,0.91,100,0.96,slowBody
370,0,573,0.63,100,1,slowBody
1190,956,1163,0.78,100,0.75,slowBody
370,0,3924,0.9,100,0.96,slowBody
370,0,269,0.16,100,0.43,slowBody
1028,956,211,0,100,0,slowBody
370,0,598,0.51,100,0.82,slowBody
370,0,524,0.84,100,1,slowBody
370,0,603,0.51,100,0.87,slowBody
642,206,5,0,7,0,slowBody
370,0,520,0.55,100,1,slowBody
370,0,1180,0.75,100,1,slowBody
370,0,698,0.66,100,1,slowBody
370,0,1375,0.77,100,1,slowBody
370,0,905,0.72,100,1,slowBody
370,0,708,0.64,100,1,slowBody
370,0,1842,0.81,100,0.62,slowBody
370,0,334,0.27,100,0.89,slowBody
370,0,751,1,100,1,slowBody
4706,148,205,0,100,0,slowBody
370,0,2027,0.84,100,1,slowBody
370,0,860,0.87,100,1,slowBody
370,0,2177,0.85,100,1,slowBody
1114,956,34,0,37,0,slowBody
370,0,320,0.91,100,1,slowBody
370,0,2074,0.84,100,1,slowBody
370,0,1413,0.79,99,1,slowBody
370,0,213,0.87,100,1,slowBody
370,0,2526,0.86,100,1,slowBody
370,0,331,0.81,100,0.88,slowBody
370,0,1500,0.78,100,1,slowBody
370,0,2695,0.87,100,1,slowBody
370,0,1857,0.99,100,1,slowBody
1168,1022,131,0,100,0,slowBody
999,956,89,0,91,0,slowBody
370,0,762,0.58,100,0.99,slowBody
370,0,3436,0.89,100,1,slowBody
370,0,740,0.85,100,1,slowBody
370,0,1248,0.79,100,1,slowBody
370,0,606,0.61,100,1,slowBody
370,0,305,0.73,100,1,slowBody
1169,1022,201,0,100,0,slowBody
1072,1022,148,0,100,0,slowBody
370,0,403,1,100,1,slowBody
370,0,427,0.81,100,1,slowBody
370,0,1740,0.99,100,1,slowBody
370,0,2896,0.87,100,1,slowBody
370,0,661,0.83,100,0.67,slowBody
370,0,2898,0.87,100,1,slowBody
370,0,2764,0.87,100,1,slowBody
370,0,191,0.85,100,1,slowBody
370,0,522,0.6,100,1,slowBody
1120,956,579,0.83,100,0.29,slowBody
1003,956,514,0.93,100,0.93,slowBody
370,0,2698,0.86,100,0.98,slowBody
370,0,1697,0.8,100,1,slowBody
370,0,991,0.76,100,1,slowBody
370,0,3137,0.88,100,1,slowBody
370,0,779,1,100,1,slowBody
370,0,965,0.73,100,1,slowBody
370,0,3126,0.88,100,1,slowBody
1046,1022,27,0.15,100,0.11,slowBody
370,0,566,1,100,1,slowBody
370,0,181,0.55,100,0.91,slowBody
370,0,767,1,100,1,slowBody
370,0,514,1,100,1,slowBody
370,0,1363,0.81,100,1,slowBody
370,0,3978,0.9,100,0.98,slowBody
370,0,2388,0.86,100,1,slowBody
370,0,712,0.67,100,1,slowBody
370,0,1760,0.81,100,1,slowBody
370,0,624,0.49,100,1,slowBody
370,0,341,0.82,100,0.92,slowBody
370,0,967,0.67,100,1,slowBody
975,890,25,0,25,0,slowBody
370,0,813,0.71,100,1,slowBody
370,0,1604,0.99,100,0.99,slowBody
370,0,413,0.4,100,0.97,slowBody
370,0,1530,0.81,100,0.7,slowBody
370,0,494,0.46,100,0.79,slowBody
370,0,3526,0.89,100,1,slowBody
370,0,862,0.87,100,1,slowBody
991,956,91,0,93,0,slowBody
370,0,2418,0.85,100,1,slowBody
370,0,1265,0.91,100,0.96,slowBody
370,0,274,0,100,0.01,slowBody
370,0,663,1,99,1,slowBody
370,0,914,0.88,100,1,slowBody
4640,836,1177,0.74,100,0.57,slowBody
370,0,2249,0.85,100,1,slowBody
370,0,1701,0.81,100,1,slowBody
370,0,274,0.18,100,0.48,slowBody
1153,956,41,0,43,0,slowBody
370,0,1248,0.76,100,0.96,slowBody
370,0,886,0.64,100,1,slowBody
370,0,943,0.73,100,1,slowBody
370,0,864,0.63,100,1,slowBody
1021,1022,145,0,100,0,slowBody
370,0,1722,0.82,100,1,slowBody
370,0,252,0.04,100,0.09,slowBody
370,0,655,0.61,100,1,slowBody
370,0,1450,0.82,100,0.99,slowBody
370,0,1081,0.78,100,1,slowBody
370,0,656,0.52,100,0.99,slowBody
370,0,1319,0.76,100,1,slowBody
370,0,1001,0.74,100,1,slowBody
370,0,624,0.59,100,1,slowBody
370,0,3641,0.9,100,1,slowBody
370,0,584,1,99,1,slowBody
370,0,851,0.63,100,0.99,slowBody
1029,956,244,0.1,100,0.25,slowBody
1048,956,166,0,100,0,slowBody
1097,956,201,0,100,0,slowBody
1181,956,212,0,100,0,slowBody
370,0,595,0.65,100,1,slowBody
1028,956,137,0,100,0,slowBody
370,0,736,1,100,1,slowBody
370,0,2140,0.83,100,1,slowBody
370,0,2809,0.87,100,1,slowBody
370,0,396,0.84,100,1,slowBody
370,0,644,0.51,100,1,slowBody
370,0,663,0.65,100,1,slowBody
1227,956,1194,0.76,100,0.44,slowBody
978,890,91,0,91,0,slowBody
370,0,380,0.33,100,0.94,slowBody
1188,1022,128,0,100,0,slowBody
370,0,3843,0.9,100,0.99,slowBody
370,0,1134,0.77,100,1,slowBody
370,0,242,0.05,100,0.11,slowBody
370,0,1660,0.81,100,1,slowBody
370,0,2402,0.85,100,1,slowBody
370,0,1229,0.73,100,0.39,slowBody
370,0,737,0.68,100,1,slowBody
370,0,506,1,100,1,slowBody
370,0,1870,0.82,100,1,slowBody
370,0,647,1,99,1,slowBody
370,0,1383,0.78,99,1,slowBody
370,0,430,0.41,100,0.93,slowBody
370,0,3209,0.88,100,1,slowBody
370,0,1107,0.71,100,1,slowBody
370,0,1359,0.78,100,1,slowBody
370,0,1007,0.74,100,1,slowBody
370,0,3211,0.88,100,1,slowBody
370,0,2897,0.88,100,1,slowBody
370,0,1586,0.8,100,1,slowBody
370,0,610,0.81,100,0.18,slowBody
370,0,2073,0.83,100,0.99,slowBody
370,0,1292,0.74,100,0.91,slowBody
370,0,250,0.99,100,1,slowBody
1022,956,124,0,100,0,slowBody
370,0,445,0.47,100,0.99,slowBody
370,0,29,0.93,100,0.56,slowBody
370,0,451,0.86,100,1,slowBody
1098,956,64,0.08,100,0.12,slowBody
5746,836,1394,1,100,0.99,slowBody
370,0,2411,0.86,100,1,slowBody
370,0,402,0.48,100,1,slowBody
370,0,412,1,100,1,slowBody
370,0,2585,0.86,100,0.65,slowBody
370,0,762,0.66,100,1,slowBody
370,0,1568,0.99,100,0.99,slowBody
370,0,168,0.51,100,0.81,slowBody
370,0,666,0.88,100,1,slowBody
1077,956,73,0,76,0,slowBody
370,0,1397,0.82,100,1,slowBody
370,0,1385,0.91,100,1,slowBody
370,0,767,0.89,100,1,slowBody
370,0,1666,0.81,100,1,slowBody
370,0,2090,0.99,100,0.98,slowBody
370,0,1325,0.75,100,0.98,slowBody
1084,956,234,0,100,0,slowBody
370,0,1100,0.73,100,1,slowBody
370,0,174,0.75,100,0.75,slowBody
370,0,212,0.03,100,0.06,slowBody
370,0,2813,0.87,100,1,slowBody
370,0,656,0.88,100,1,slowBody
370,0,3334,0.89,100,1,slowBody
370,0,317,0.1,100,0.32,slowBody
370,0,176,0.53,100,0.88,slowBody
370,0,1051,0.96,100,0.63,slowBody
370,0,1432,0.79,99,1,slowBody
1165,956,107,0,100,0,slowBody
1020,956,85,0,88,0,slowBody
370,0,116,0.3,100,0.31,slowBody
1134,956,381,0.24,100,0.37,slowBody
370,0,3415,0.89,100,1,slowBody
370,0,562,1,100,1,slowBody
370,0,775,0.66,100,1,slowBody
370,0,3905,0.9,100,0.96,slowBody
370,0,3181,0.89,100,1,slowBody
370,0,767,0.59,100,0.99,slowBody
370,0,1568,0.82,100,0.72,slowBody
1152,1022,203,0,100,0,slowBody
1115,758,19,0.74,100,0.15,slowBody
1080,956,131,0,100,0,slowBody
943,890,96,0,98,0,slowBody
370,0,462,0.86,100,1,slowBody
370,0,692,0.88,100,1,slowBody
370,0,432,1,100,1,slowBody
370,0,112,0.75,100,0.75,slowBody
370,0,1836,0.82,100,1,slowBody
370,0,1438,0.99,100,0.95,slowBody
370,0,280,0.26,100,0.72,slowBody
370,0,122,0.34,100,0.37,slowBody
1053,890,56,0,58,0,slowBody
370,0,1669,0.81,100,1,slowBody
370,0,354,0.77,100,1,slowBody
370,0,1163,0.75,100,1,slowBody
370,0,433,0.36,100,0.86,slowBody
370,0,1986,0.82,100,1,slowBody
370,0,901,1,100,0.98,slowBody
370,0,11,1,100,0.56,slowBody
1020,956,94,0,97,0,slowBody
370,0,249,0.16,100,0.39,slowBody
1084,956,53,0,56,0,slowBody
1111,956,298,0.17,100,0.51,slowBody
370,0,3411,0.89,100,1,slowBody
370,0,2126,0.99,100,1,slowBody
3470,74,1204,0.75,99,0.33,slowBody
370,0,1615,0.8,100,1,slowBody
370,0,1224,0.76,100,0.98,slowBody
370,0,477,0.46,100,0.99,slowBody
370,0,2463,0.87,100,1,slowBody
370,0,2964,0.87,100,0.99,slowBody
370,0,495,0.83,100,1,slowBody
370,0,1844,0.99,100,1,slowBody
370,0,2180,0.85,100,1,slowBody
956,890,48,0,48,0,slowBody
370,0,434,0.46,100,0.99,slowBody
1171,956,1146,0.79,100,0.92,slowBody
370,0,224,0.08,100,0.17,slowBody
370,0,895,0.64,100,1,slowBody
370,0,504,0.49,100,0.99,slowBody
370,0,3368,0.89,100,1,slowBody
370,0,987,0.88,100,1,slowBody
370,0,1141,0.74,100,1,slowBody
370,0,1393,0.76,100,1,slowBody
370,0,3941,0.9,100,0.97,slowBody
1085,956,189,0,100,0,slowBody
370,0,1383,0.81,100,1,slowBody
370,0,1557,0.8,100,1,slowBody
1140,956,67,0,69,0,slowBody
370,0,2102,0.83,100,0.99,slowBody
370,0,960,0.76,100,1,slowBody
1028,956,180,0,100,0,slowBody
370,0,282,0.9,100,1,slowBody
370,0,602,0.48,100,1,slowBody
370,0,3059,0.88,100,1,slowBody
370,0,1184,0.75,100,1,slowBody
370,0,422,0.39,100,0.99,slowBody
1075,956,179,0,100,0,slowBody
1081,956,104,0,100,0,slowBody
