% isAttack normal:	1333
% isAttack attack:	2592
@relation 'highrate-weka.filters.unsupervised.attribute.Remove-R3,7-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-NtcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R3,18,24,27'

@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute dst_host_srv_count numeric
@attribute dst_host_srv_serror_rate numeric
@attribute isAttack {normal,attack}

@data
OTH,50,0,attack
RSTO,100,0,attack
S1,100,1,attack
OTH,50,0,attack
S1,100,1,attack
S1,100,1,attack
RSTO,100,0,attack
OTH,50,0,attack
S1,100,1,attack
S1,100,1,attack
RSTO,99,0,attack
OTH,51,0,attack
S1,100,1,attack
OTH,50,0,attack
S1,99,0.98,attack
S1,100,0.57,attack
OTH,57,0,attack
OTH,53,0,attack
S1,100,1,attack
S1,50,1,attack
S1,100,1,attack
S1,100,1,attack
S1,100,1,attack
OTH,59,0,attack
S1,100,1,attack
S1,55,0.22,attack
S1,100,0.95,attack
S1,100,0.53,attack
OTH,28,0,attack
S1,100,1,attack
S1,100,1,attack
S1,100,1,attack
S1,100,1,attack
OTH,12,0,attack
OTH,74,0,attack
S1,71,0.32,attack
OTH,50,0,attack
OTH,72,0,attack
S1,97,0.6,attack
S1,100,0.53,attack
OTH,100,0,attack
S1,100,0.98,attack
RSTO,100,0,attack
OTH,50,0,attack
S1,100,1,attack
OTH,49,0,attack
OTH,53,0,attack
S1,100,1,attack
S1,100,1,attack
OTH,50,0,attack
OTH,50,0,attack
S1,100,1,attack
S1,100,1,attack
S1,99,1,attack
OTH,53,0,attack
OTH,50,0,attack
OTH,76,0,attack
OTH,80,0,attack
S1,100,0.99,attack
S1,100,0.98,attack
RSTO,100,0,attack
OTH,86,0,attack
OTH,50,0,attack
OTH,50,0,attack
S1,100,1,attack
S1,100,1,attack
OTH,90,0,attack
S2,100,0.68,attack
OTH,85,0,attack
OTH,50,0,attack
OTH,50,0,attack
OTH,64,0,attack
OTH,50,0,attack
S1,100,1,attack
S1,100,0.97,attack
OTH,25,0,attack
OTH,79,0,attack
S1,100,0.89,attack
S1,100,1,attack
RSTO,100,0.97,attack
S1,100,1,attack
S1,99,0.62,attack
OTH,62,0,attack
S1,100,0.04,attack
S1,100,1,attack
S1,99,1,attack
S1,100,1,attack
RSTO,100,0,attack
OTH,50,0,attack
S1,100,1,attack
OTH,50,0,attack
OTH,49,0,attack
S2,100,1,attack
S1,100,0.98,attack
S1,100,1,attack
S1,100,1,attack
S1,100,1,attack
S1,99,0.61,attack
S1,100,1,attack
OTH,89,0,attack
OTH,53,0,attack
OTH,46,0,attack
S1,100,1,attack
OTH,37,0,attack
OTH,50,0,attack
S1,100,0.4,attack
OTH,50,0,attack
RSTO,93,0,attack
S1,100,1,attack
S1,100,0.79,attack
S1,100,1,attack
S1,100,0.35,attack
OTH,58,0,attack
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,215,0,normal
SF,255,0,normal
SF,238,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,249,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,231,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,90,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,216,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
S1,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,36,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,183,0,normal
REJ,250,0,normal
SF,255,0,normal
SF,255,0,normal
SF,231,0,normal
SF,255,0,normal
REJ,71,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,22,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.02,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0.04,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,195,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,216,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,242,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,222,0,normal
SF,255,0,normal
SF,255,0,normal
SF,195,0,normal
SF,255,0,normal
SF,255,0,normal
SF,229,0,normal
SF,255,0,normal
SF,255,0,normal
SF,250,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,239,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,136,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
S0,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,254,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,126,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,250,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
S0,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,198,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,118,0,normal
SF,255,0,normal
SF,249,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,172,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0.02,normal
SF,255,0,normal
SF,24,0.08,normal
SF,255,0,normal
SF,255,0,normal
S2,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.02,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,219,0,normal
SF,255,0.01,normal
SF,253,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,79,0,normal
SF,249,0,normal
SF,255,0,normal
SF,70,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0.01,normal
SF,255,0,normal
REJ,115,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,79,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
REJ,196,0,normal
REJ,251,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
REJ,219,0,normal
SF,255,0.01,normal
SF,252,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,212,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,253,0,normal
S1,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,90,0,normal
SF,255,0,normal
SF,255,0,normal
SF,252,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,227,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
RSTO,255,0,normal
REJ,163,0.01,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,34,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
RSTO,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,238,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,228,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
REJ,179,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,117,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0.01,normal
REJ,250,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,166,0,normal
SF,255,0,normal
SF,255,0,normal
SF,225,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,253,0,normal
SF,164,0,normal
SF,234,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,244,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,251,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,152,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,122,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,155,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,248,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,239,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,37,0.03,normal
SF,255,0,normal
SF,4,0.5,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,215,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,219,0,normal
SF,249,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,119,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,214,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,80,0,normal
SF,255,0,normal
SF,247,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,231,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,251,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
S0,126,0.06,normal
REJ,245,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,250,0,normal
REJ,207,0,normal
SF,63,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
S0,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,67,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,12,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,247,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,29,0,normal
SF,11,0.18,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,72,0,normal
SF,255,0,normal
SF,255,0,normal
SF,47,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,193,0,normal
SF,255,0.01,normal
SF,127,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,153,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,22,0,normal
REJ,219,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,246,0,normal
S0,254,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,237,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
RSTO,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,237,0,normal
SF,220,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,238,0,normal
REJ,249,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,240,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,61,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,204,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,251,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,253,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,216,0.01,normal
SF,255,0,normal
SF,255,0,normal
REJ,251,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,238,0,normal
SF,255,0.01,normal
REJ,157,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,249,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
REJ,38,0,normal
SF,255,0,normal
SF,255,0,normal
SF,253,0,normal
SF,255,0,normal
SF,232,0,normal
SF,255,0.01,normal
SF,211,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
S0,255,0,normal
REJ,115,0,normal
SF,236,0,normal
SF,255,0,normal
SF,247,0,normal
SF,204,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
S1,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,164,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,92,0,normal
SF,255,0,normal
SF,255,0,normal
S1,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,230,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,253,0,normal
S0,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,231,0,normal
SF,255,0,normal
REJ,130,0,normal
SF,255,0,normal
REJ,231,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,217,0,normal
SF,229,0,normal
SF,255,0.02,normal
SF,255,0,normal
REJ,152,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
S0,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,231,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,231,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,26,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
S1,255,0,normal
SF,255,0,normal
REJ,253,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
REJ,254,0.01,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,206,0,normal
SF,255,0,normal
SF,241,0,normal
SF,238,0,normal
SF,255,0,normal
SF,211,0,normal
SF,255,0,normal
SF,58,0.02,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,253,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,229,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,94,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,253,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,252,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,232,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,229,0,normal
SF,1,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,248,0,normal
SF,255,0,normal
SF,255,0,normal
SF,238,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,253,0,normal
SF,255,0,normal
SF,255,0,normal
SF,249,0,normal
S1,255,0.01,normal
SF,255,0,normal
SF,239,0,normal
SF,255,0,normal
SF,255,0,normal
SF,234,0,normal
SF,255,0,normal
SF,241,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,239,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,25,0,normal
SF,246,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,83,0,normal
REJ,249,0,normal
S0,255,0.02,normal
REJ,60,0.02,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,195,0,normal
SF,255,0,normal
REJ,243,0,normal
SF,255,0,normal
SF,255,0,normal
SF,180,0,normal
SF,109,0.01,normal
SF,237,0.01,normal
SF,255,0,normal
SF,209,0,normal
SF,255,0.02,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,225,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0.01,normal
SF,139,0.01,normal
SF,255,0,normal
REJ,222,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
REJ,204,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,212,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
S1,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
REJ,9,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,46,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,243,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,67,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,247,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,250,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
REJ,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,11,0.09,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,249,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,250,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0.01,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,250,0,normal
SF,255,0,normal
SF,255,0,normal
REJ,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,255,0,normal
SF,204,0,normal
SF,255,0,normal
