% isAttack normal:	571
% isAttack attack:	3229
@relation 'UnformattedKDDTrain+-weka.filters.unsupervised.attribute.Remove-R3,7,10,11,12,13,14,15,16,17,18,19,20,21,22,43-weka.filters.unsupervised.instance.Randomize-S11-weka.filters.unsupervised.attribute.RenameNominalValues-RisAttack-Nnormal:normal, tcpFlood:attack, udpFlood:attack, httpFlood:attack, slowBody:attack, slowHeaders:attack, slowRead:attack-weka.filters.unsupervised.attribute.Remove-weka.filters.unsupervised.attribute.Remove-V-R1,3,18,27'

@attribute duration numeric
@attribute flag {OTH,REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH}
@attribute dst_host_srv_count numeric
@attribute isAttack {normal,attack}

@data
1,S3,100,attack
0,OTH,100,attack
1,S3,100,attack
0,S3,100,attack
0,OTH,33,attack
0,S3,100,attack
0,S3,98,attack
0,S3,100,attack
0,OTH,33,attack
0,S3,100,attack
6,RSTO,100,attack
0,OTH,33,attack
1,S3,100,attack
0,OTH,94,attack
0,RSTO,100,attack
1,S3,100,attack
0,OTH,33,attack
0,OTH,65,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,30,attack
0,S3,100,attack
0,OTH,33,attack
0,OTH,99,attack
0,OTH,33,attack
0,S3,94,attack
0,S3,100,attack
0,OTH,98,attack
0,OTH,21,attack
1,S3,100,attack
2,RSTO,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,33,attack
0,OTH,98,attack
0,S3,100,attack
0,OTH,27,attack
0,S3,83,attack
0,S3,100,attack
0,S3,100,attack
1,S3,100,attack
0,S3,100,attack
0,OTH,60,attack
0,OTH,32,attack
0,S3,98,attack
0,S1,100,attack
0,OTH,33,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,33,attack
0,OTH,31,attack
0,OTH,100,attack
0,S3,100,attack
0,S1,100,attack
0,S3,100,attack
0,S3,99,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,11,attack
0,S3,49,attack
1,S3,100,attack
0,S3,100,attack
0,S3,100,attack
1,S3,100,attack
0,S3,100,attack
0,OTH,33,attack
0,S3,60,attack
0,S3,98,attack
0,S3,99,attack
1,RSTO,100,attack
0,S3,100,attack
0,RSTO,100,attack
0,S3,100,attack
0,OTH,98,attack
0,S3,99,attack
0,S3,100,attack
1,S3,100,attack
0,S3,100,attack
5,RSTO,100,attack
0,S3,100,attack
1,S3,100,attack
0,OTH,69,attack
1,S3,100,attack
0,S3,100,attack
1,S3,100,attack
0,OTH,100,attack
6,RSTO,100,attack
0,S3,91,attack
0,OTH,10,attack
0,OTH,94,attack
0,S3,100,attack
0,S3,98,attack
0,S3,100,attack
1,S3,100,attack
0,S3,100,attack
0,S3,63,attack
0,S1,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,17,attack
0,OTH,42,attack
0,OTH,33,attack
0,S3,100,attack
0,S3,98,attack
0,S3,100,attack
4,RSTO,100,attack
0,RSTO,100,attack
0,OTH,100,attack
0,S1,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
4,RSTO,100,attack
5,RSTO,100,attack
0,S3,33,attack
0,S3,100,attack
0,OTH,100,attack
0,OTH,31,attack
0,OTH,33,attack
0,S3,100,attack
0,S3,99,attack
0,S3,37,attack
0,S1,100,attack
0,S3,52,attack
0,OTH,33,attack
0,S3,49,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,33,attack
6,RSTO,100,attack
1,S3,100,attack
0,OTH,100,attack
1,S3,100,attack
0,S3,100,attack
0,S3,100,attack
6,RSTO,100,attack
0,S3,67,attack
2,RSTO,100,attack
2,RSTO,100,attack
0,OTH,35,attack
0,S3,100,attack
0,S1,100,attack
0,S3,100,attack
1,S3,100,attack
0,OTH,99,attack
4,RSTO,100,attack
0,OTH,33,attack
0,OTH,98,attack
0,OTH,33,attack
1,S3,100,attack
0,OTH,91,attack
0,S3,100,attack
0,OTH,100,attack
2,RSTO,100,attack
0,S3,100,attack
0,S3,100,attack
1,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,15,attack
0,S3,100,attack
0,S3,100,attack
1,S3,100,attack
0,S3,19,attack
0,S3,100,attack
0,S1,100,attack
0,OTH,33,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,29,attack
1,S3,100,attack
0,OTH,33,attack
1,S3,100,attack
0,OTH,100,attack
0,S3,99,attack
0,S3,100,attack
0,S3,100,attack
0,RSTO,100,attack
0,S3,98,attack
1,S3,100,attack
1,S3,100,attack
0,S3,100,attack
0,OTH,33,attack
0,OTH,50,attack
0,OTH,16,attack
1,S3,100,attack
0,OTH,32,attack
0,S3,100,attack
0,OTH,30,attack
0,S3,100,attack
0,S3,100,attack
0,S3,88,attack
0,OTH,13,attack
0,OTH,58,attack
0,OTH,100,attack
0,S3,98,attack
2,RSTO,100,attack
0,S3,100,attack
1,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
6,RSTO,100,attack
6,RSTO,100,attack
0,OTH,57,attack
0,S3,100,attack
0,OTH,33,attack
0,OTH,98,attack
0,RSTO,100,attack
0,S3,100,attack
0,OTH,48,attack
0,OTH,33,attack
0,S3,100,attack
0,S3,82,attack
2,RSTO,100,attack
0,S3,1,attack
1,S3,100,attack
0,S3,100,attack
0,S3,100,attack
1,S3,100,attack
0,OTH,33,attack
0,S3,100,attack
0,S3,75,attack
1,S3,100,attack
0,S3,100,attack
0,OTH,24,attack
0,OTH,30,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,31,attack
0,S3,100,attack
4,RSTO,100,attack
0,OTH,33,attack
0,OTH,33,attack
0,RSTO,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,99,attack
6,RSTO,100,attack
1,S3,100,attack
0,OTH,33,attack
4,RSTO,100,attack
0,S3,100,attack
0,S3,100,attack
4,RSTO,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,RSTO,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
1,RSTO,100,attack
0,S1,100,attack
0,OTH,29,attack
1,S3,100,attack
0,S3,100,attack
0,OTH,63,attack
0,OTH,100,attack
0,S3,72,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
1,S3,100,attack
0,S3,100,attack
6,RSTO,100,attack
0,OTH,38,attack
0,S3,87,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
1,S3,100,attack
0,S3,100,attack
0,OTH,33,attack
1,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,33,attack
0,OTH,96,attack
0,S3,100,attack
0,S3,100,attack
0,S3,100,attack
0,OTH,33,attack
0,OTH,33,attack
6,RSTO,100,attack
0,RSTO,100,attack
2,RSTO,100,attack
0,S3,100,attack
0,S3,100,attack
4,RSTO,100,attack
0,S3,100,attack
0,OTH,33,attack
0,OTH,32,attack
0,S3,100,attack
2,RSTO,100,attack
4,RSTO,100,attack
0,OTH,94,attack
1,S3,100,attack
0,S3,73,attack
0,OTH,99,attack
2,RSTO,100,attack
0,S3,100,attack
0,S3,98,attack
0,S3,99,attack
0,OTH,33,attack
0,S3,100,attack
6,RSTO,100,attack
4,RSTO,100,attack
0,S3,100,attack
0,S1,100,attack
1,S3,100,attack
0,S3,100,attack
31,S2,94,attack
1,S1,100,attack
7,S1,100,attack
15,S1,100,attack
0,OTH,50,attack
8,S1,100,attack
0,OTH,84,attack
7,S1,100,attack
7,S1,100,attack
0,OTH,59,attack
0,S1,100,attack
15,S1,100,attack
15,S1,100,attack
0,OTH,45,attack
15,S1,100,attack
7,S1,100,attack
0,OTH,54,attack
15,S1,100,attack
0,OTH,50,attack
0,OTH,50,attack
0,OTH,52,attack
0,OTH,45,attack
30,RSTO,54,attack
7,S1,100,attack
0,OTH,47,attack
15,S1,100,attack
15,S1,100,attack
15,S1,100,attack
0,OTH,45,attack
0,OTH,50,attack
15,S1,100,attack
10,S1,100,attack
15,S1,100,attack
15,S1,100,attack
7,S1,100,attack
3,S1,100,attack
7,S1,100,attack
0,OTH,100,attack
1,S1,100,attack
15,S1,100,attack
15,S1,100,attack
30,RSTO,100,attack
7,S1,100,attack
0,OTH,80,attack
1,S1,100,attack
7,S1,100,attack
1,S1,100,attack
7,S1,100,attack
15,S1,100,attack
15,S1,100,attack
0,OTH,49,attack
9,S1,100,attack
0,OTH,46,attack
0,OTH,50,attack
7,S1,100,attack
31,S2,100,attack
0,OTH,23,attack
31,S2,100,attack
15,S1,100,attack
0,OTH,76,attack
0,OTH,89,attack
7,S1,100,attack
0,OTH,50,attack
0,S1,100,attack
0,OTH,49,attack
15,S1,100,attack
15,S1,100,attack
0,S1,100,attack
0,OTH,50,attack
28,S2,100,attack
0,OTH,50,attack
15,S1,100,attack
0,OTH,50,attack
31,S2,100,attack
15,S1,100,attack
0,OTH,59,attack
15,S1,100,attack
8,S1,100,attack
15,S1,100,attack
7,S1,100,attack
7,S1,100,attack
0,OTH,50,attack
0,OTH,55,attack
0,OTH,48,attack
7,S1,100,attack
15,S1,100,attack
15,S1,100,attack
0,OTH,50,attack
8,S1,100,attack
0,OTH,66,attack
7,S1,100,attack
1,S1,100,attack
1,S1,100,attack
0,OTH,46,attack
8,S1,100,attack
31,S2,100,attack
0,OTH,52,attack
0,OTH,54,attack
7,S1,100,attack
30,RSTO,100,attack
15,S1,100,attack
7,S1,100,attack
0,OTH,49,attack
15,S1,100,attack
0,OTH,54,attack
10,S1,100,attack
7,S1,100,attack
7,S1,100,attack
7,S1,100,attack
0,OTH,50,attack
10,S1,85,attack
15,S1,100,attack
7,S1,100,attack
30,RSTO,79,attack
0,OTH,50,attack
7,S1,100,attack
0,OTH,24,attack
7,S1,100,attack
1,S1,100,attack
0,OTH,48,attack
15,S1,100,attack
8,S1,100,attack
7,S1,100,attack
0,OTH,60,attack
29,RSTO,100,attack
7,S1,100,attack
15,S1,100,attack
0,OTH,85,attack
7,S1,100,attack
8,S1,100,attack
0,OTH,50,attack
0,S1,100,attack
10,S1,100,attack
30,RSTO,71,attack
0,OTH,63,attack
30,RSTO,79,attack
31,S2,100,attack
0,S1,100,attack
15,S1,100,attack
0,OTH,53,attack
28,RSTO,100,attack
0,OTH,49,attack
10,S1,74,attack
0,OTH,56,attack
8,S1,100,attack
3,S1,100,attack
7,S1,100,attack
10,S1,100,attack
10,S1,74,attack
30,RSTO,100,attack
15,S1,100,attack
0,OTH,47,attack
0,S1,100,attack
15,S1,100,attack
0,S1,89,attack
15,S1,100,attack
7,S1,100,attack
0,OTH,49,attack
0,OTH,69,attack
15,S1,100,attack
15,S1,100,attack
15,S1,100,attack
7,S1,100,attack
10,S1,100,attack
7,S1,100,attack
7,S1,100,attack
0,OTH,86,attack
0,OTH,79,attack
7,S1,100,attack
0,S1,100,attack
15,S1,100,attack
15,S1,99,attack
1,S1,100,attack
0,OTH,42,attack
0,OTH,50,attack
15,S1,100,attack
7,S1,100,attack
0,OTH,27,attack
0,S1,100,attack
7,S1,100,attack
31,S2,100,attack
7,S1,100,attack
10,S1,63,attack
0,OTH,48,attack
7,S1,21,attack
30,RSTO,100,attack
0,OTH,7,attack
10,S1,82,attack
8,S1,100,attack
30,RSTO,62,attack
0,OTH,67,attack
7,S1,100,attack
0,OTH,7,attack
0,OTH,48,attack
10,S1,100,attack
0,OTH,27,attack
30,RSTO,100,attack
7,S1,100,attack
15,S1,100,attack
29,RSTO,100,attack
0,OTH,30,attack
30,RSTO,87,attack
0,OTH,90,attack
0,OTH,92,attack
15,S1,100,attack
31,RSTO,21,attack
7,S1,100,attack
0,OTH,48,attack
15,S1,100,attack
0,OTH,66,attack
0,OTH,27,attack
15,S1,100,attack
10,S1,100,attack
15,S1,99,attack
7,S1,100,attack
0,S1,100,attack
7,S1,100,attack
15,S1,100,attack
31,RSTO,65,attack
15,S1,100,attack
29,RSTO,100,attack
0,OTH,73,attack
7,S1,100,attack
7,S1,100,attack
30,RSTO,100,attack
8,S1,84,attack
0,OTH,50,attack
15,S1,100,attack
1,S1,100,attack
0,OTH,34,attack
0,OTH,53,attack
0,OTH,45,attack
15,S1,100,attack
15,S1,99,attack
15,S1,100,attack
1,S1,100,attack
15,S1,100,attack
15,S1,100,attack
0,OTH,53,attack
7,S1,100,attack
15,S1,100,attack
0,OTH,8,attack
0,OTH,50,attack
0,OTH,50,attack
0,OTH,49,attack
3,S1,100,attack
0,OTH,42,attack
0,OTH,50,attack
31,RSTO,30,attack
0,OTH,85,attack
15,S1,100,attack
7,S1,100,attack
0,OTH,51,attack
15,S1,100,attack
15,S1,100,attack
0,S1,94,attack
15,S1,99,attack
0,OTH,54,attack
30,RSTO,99,attack
0,OTH,0,attack
3,S1,100,attack
7,S1,100,attack
15,S1,100,attack
0,OTH,50,attack
0,OTH,90,attack
15,S1,100,attack
0,OTH,88,attack
0,OTH,50,attack
30,RSTO,89,attack
0,OTH,50,attack
0,S1,95,attack
0,S1,100,attack
15,S1,100,attack
8,S1,100,attack
0,OTH,49,attack
9,S1,100,attack
0,OTH,49,attack
15,S1,100,attack
15,S1,100,attack
15,S1,99,attack
29,RSTO,100,attack
7,S1,100,attack
10,S1,100,attack
0,OTH,29,attack
7,S1,100,attack
15,S1,100,attack
0,OTH,50,attack
3,S1,100,attack
8,S1,98,attack
0,S1,100,attack
0,OTH,50,attack
0,OTH,22,attack
0,OTH,55,attack
15,S1,100,attack
15,S1,100,attack
0,OTH,100,attack
7,S1,100,attack
7,S1,100,attack
7,S1,1,attack
3,S1,100,attack
30,RSTO,88,attack
0,OTH,50,attack
30,RSTO,100,attack
7,S1,100,attack
7,S1,100,attack
0,OTH,61,attack
0,OTH,89,attack
0,OTH,50,attack
0,OTH,50,attack
7,S1,100,attack
7,S1,100,attack
7,S1,100,attack
0,S1,100,attack
0,OTH,49,attack
7,S1,100,attack
3,S1,100,attack
0,S1,100,attack
15,S1,100,attack
7,S1,100,attack
8,S1,100,attack
7,S1,100,attack
0,OTH,53,attack
30,RSTO,100,attack
7,S1,100,attack
1,S1,100,attack
0,OTH,50,attack
0,OTH,50,attack
0,S1,100,attack
7,S1,100,attack
1,S1,100,attack
0,OTH,48,attack
15,S1,100,attack
15,S1,100,attack
0,OTH,88,attack
10,S1,100,attack
8,S1,100,attack
15,S1,100,attack
0,OTH,39,attack
0,OTH,36,attack
0,OTH,50,attack
7,S1,100,attack
7,S1,100,attack
0,OTH,50,attack
0,OTH,10,attack
28,RSTO,100,attack
0,OTH,50,attack
29,RSTO,100,attack
7,S1,100,attack
7,S1,100,attack
8,S1,81,attack
7,S1,100,attack
7,S1,100,attack
0,OTH,57,attack
0,S1,100,attack
31,S2,100,attack
0,OTH,45,attack
0,OTH,100,attack
7,S1,100,attack
30,RSTO,100,attack
15,S1,99,attack
10,S1,100,attack
15,S1,100,attack
0,OTH,49,attack
15,S1,100,attack
15,S1,100,attack
15,S1,100,attack
8,S1,100,attack
15,S1,100,attack
30,RSTO,99,attack
0,OTH,47,attack
15,S1,100,attack
0,OTH,89,attack
15,S1,100,attack
0,OTH,34,attack
0,OTH,50,attack
15,S1,100,attack
30,RSTO,43,attack
15,S1,100,attack
10,S1,100,attack
7,S1,100,attack
10,S1,98,attack
0,OTH,45,attack
0,OTH,50,attack
7,S1,100,attack
15,S1,100,attack
0,OTH,47,attack
10,S1,100,attack
7,S1,100,attack
7,S1,100,attack
29,RSTO,100,attack
0,OTH,84,attack
0,OTH,50,attack
0,OTH,50,attack
15,S1,100,attack
30,RSTO,100,attack
15,S1,100,attack
7,S1,100,attack
3,S1,100,attack
0,OTH,50,attack
3,S1,100,attack
0,S1,100,attack
1,S1,100,attack
7,S1,100,attack
29,RSTO,100,attack
15,S1,100,attack
7,S1,100,attack
3,S1,100,attack
30,RSTO,100,attack
0,OTH,50,attack
7,S1,100,attack
15,S1,99,attack
7,S1,100,attack
0,OTH,51,attack
30,RSTO,100,attack
0,OTH,87,attack
15,S1,99,attack
0,OTH,65,attack
0,OTH,91,attack
7,S1,100,attack
0,OTH,10,attack
0,OTH,50,attack
7,S1,100,attack
3,S1,100,attack
7,S1,100,attack
0,OTH,89,attack
1,S1,100,attack
0,OTH,23,attack
0,OTH,53,attack
7,S1,100,attack
15,S1,100,attack
7,S1,100,attack
15,S1,100,attack
1,S1,100,attack
0,OTH,54,attack
3,S1,100,attack
8,S1,100,attack
15,S1,100,attack
7,S1,100,attack
0,OTH,50,attack
0,OTH,76,attack
7,S1,100,attack
10,S1,100,attack
7,S1,100,attack
30,RSTO,99,attack
7,S1,100,attack
0,OTH,53,attack
3,S1,100,attack
0,OTH,84,attack
7,S1,100,attack
31,RSTO,27,attack
7,S1,100,attack
1,S1,100,attack
0,OTH,46,attack
30,RSTO,87,attack
0,OTH,50,attack
0,OTH,51,attack
0,OTH,50,attack
15,S1,100,attack
15,S1,100,attack
7,S1,100,attack
1,S1,100,attack
10,S1,100,attack
7,S1,100,attack
7,S1,100,attack
29,RSTO,100,attack
7,S1,100,attack
30,RSTO,100,attack
31,RSTO,31,attack
7,S1,100,attack
8,S1,100,attack
3,S1,100,attack
0,OTH,50,attack
3,S1,100,attack
15,S1,100,attack
7,S1,100,attack
0,OTH,50,attack
15,S1,100,attack
0,OTH,50,attack
7,S1,100,attack
29,RSTO,100,attack
10,S1,100,attack
0,OTH,4,attack
15,S1,100,attack
0,OTH,57,attack
15,S1,100,attack
1,S1,100,attack
7,S1,100,attack
15,S1,100,attack
0,OTH,47,attack
15,S1,100,attack
7,S1,100,attack
0,OTH,80,attack
0,OTH,50,attack
7,S1,100,attack
0,S1,100,attack
30,RSTO,55,attack
0,OTH,50,attack
7,S1,100,attack
8,S1,100,attack
0,OTH,50,attack
28,S2,100,attack
0,OTH,98,attack
30,RSTO,63,attack
30,RSTO,81,attack
29,RSTO,100,attack
15,S1,100,attack
15,S1,100,attack
7,S1,100,attack
30,RSTO,100,attack
0,OTH,89,attack
0,OTH,50,attack
0,OTH,73,attack
15,S1,100,attack
15,S1,100,attack
0,S1,89,attack
7,S1,100,attack
30,RSTO,75,attack
15,S1,100,attack
0,OTH,50,attack
0,OTH,90,attack
15,S1,100,attack
15,S1,100,attack
1,S1,100,attack
7,S1,100,attack
7,S1,100,attack
15,S1,100,attack
7,S1,100,attack
0,S1,100,attack
31,S2,100,attack
7,S1,100,attack
31,S2,100,attack
0,OTH,54,attack
0,OTH,90,attack
7,S1,100,attack
0,OTH,86,attack
0,OTH,50,attack
15,S1,100,attack
8,S1,100,attack
7,S1,100,attack
7,S1,100,attack
0,OTH,27,attack
0,OTH,30,attack
0,OTH,50,attack
15,S1,100,attack
0,OTH,44,attack
0,OTH,100,attack
30,RSTO,96,attack
15,S1,100,attack
15,S1,100,attack
0,OTH,50,attack
0,OTH,50,attack
31,S2,100,attack
0,OTH,92,attack
3,S1,100,attack
7,S1,100,attack
7,S1,100,attack
0,OTH,20,attack
0,OTH,53,attack
7,S1,100,attack
15,S1,100,attack
15,S1,100,attack
0,S1,100,attack
0,OTH,24,attack
0,OTH,40,attack
15,S1,100,attack
0,OTH,6,attack
7,S1,100,attack
3,S1,100,attack
30,RSTO,100,attack
7,S1,100,attack
0,OTH,48,attack
0,S1,100,attack
0,OTH,50,attack
7,S1,100,attack
0,OTH,29,attack
0,OTH,50,attack
0,S1,85,attack
15,S1,100,attack
8,S1,100,attack
0,OTH,52,attack
7,S1,100,attack
15,S1,100,attack
7,S1,100,attack
7,S1,100,attack
15,S1,100,attack
0,OTH,79,attack
15,S1,100,attack
15,S1,100,attack
0,OTH,71,attack
0,OTH,7,attack
0,OTH,50,attack
15,S1,100,attack
0,OTH,47,attack
0,OTH,100,attack
7,S1,100,attack
15,S1,100,attack
15,S1,100,attack
0,OTH,61,attack
1,S1,100,attack
0,S1,88,attack
0,OTH,53,attack
0,OTH,50,attack
8,S1,100,attack
1,S1,100,attack
15,S1,100,attack
0,OTH,39,attack
30,S2,100,attack
0,OTH,12,attack
0,OTH,77,attack
0,S1,100,attack
0,OTH,46,attack
30,RSTO,100,attack
0,OTH,45,attack
7,S1,100,attack
7,S1,100,attack
29,RSTO,99,attack
1,S1,100,attack
0,OTH,50,attack
30,RSTO,100,attack
15,S1,100,attack
1,S1,100,attack
0,OTH,72,attack
0,OTH,88,attack
0,S1,100,attack
0,OTH,50,attack
0,OTH,50,attack
7,S1,100,attack
0,OTH,50,attack
0,OTH,60,attack
15,S1,100,attack
15,S1,100,attack
0,S1,89,attack
0,OTH,50,attack
0,OTH,80,attack
0,OTH,100,attack
7,S1,100,attack
1,S1,100,attack
7,S1,100,attack
30,RSTO,99,attack
10,S1,100,attack
0,OTH,50,attack
7,S1,100,attack
7,S1,100,attack
3,S1,100,attack
30,RSTO,100,attack
0,OTH,86,attack
15,S1,100,attack
0,OTH,48,attack
0,S1,100,attack
30,RSTO,97,attack
15,S1,100,attack
15,S1,100,attack
15,S1,100,attack
15,S1,100,attack
7,S1,100,attack
0,S1,100,attack
15,S1,100,attack
0,OTH,85,attack
0,OTH,49,attack
1,S1,100,attack
30,RSTO,99,attack
0,OTH,50,attack
0,S1,100,attack
0,OTH,47,attack
30,RSTO,99,attack
0,OTH,50,attack
0,OTH,50,attack
0,OTH,49,attack
7,S1,100,attack
0,OTH,34,attack
7,S1,100,attack
0,S1,89,attack
15,S1,100,attack
7,S1,100,attack
0,OTH,48,attack
0,OTH,6,attack
15,S1,100,attack
15,S1,100,attack
0,OTH,50,attack
0,S1,100,attack
0,S1,100,attack
10,S1,100,attack
0,OTH,45,attack
15,S1,100,attack
8,S1,100,attack
7,S1,100,attack
0,OTH,44,attack
29,RSTO,100,attack
0,OTH,67,attack
0,OTH,50,attack
0,OTH,88,attack
30,RSTO,100,attack
15,S1,100,attack
8,S1,100,attack
15,S1,100,attack
9,S1,100,attack
0,OTH,50,attack
29,RSTO,100,attack
15,S1,100,attack
7,S1,100,attack
10,S1,66,attack
0,OTH,67,attack
0,OTH,100,attack
7,S1,100,attack
0,OTH,40,attack
3,S1,100,attack
30,RSTO,100,attack
28,RSTO,100,attack
7,S1,100,attack
15,S1,100,attack
28,S2,100,attack
7,S1,100,attack
1,S1,100,attack
7,S1,100,attack
7,S1,100,attack
0,S1,100,attack
31,S2,100,attack
0,OTH,87,attack
1,S1,100,attack
0,OTH,53,attack
0,OTH,50,attack
31,S2,100,attack
15,S1,100,attack
0,S1,100,attack
15,S1,100,attack
15,S1,100,attack
0,OTH,76,attack
8,S1,100,attack
0,OTH,23,attack
1,S1,100,attack
0,OTH,46,attack
0,OTH,50,attack
0,S1,100,attack
15,S1,100,attack
0,OTH,48,attack
7,S1,100,attack
0,OTH,57,attack
0,OTH,84,attack
7,S1,100,attack
28,RSTO,100,attack
7,S1,100,attack
0,OTH,77,attack
15,S1,100,attack
0,OTH,45,attack
15,S1,100,attack
0,OTH,71,attack
7,S1,100,attack
15,S1,100,attack
0,OTH,50,attack
3,S1,100,attack
15,S1,100,attack
31,S2,100,attack
30,RSTO,100,attack
0,OTH,50,attack
0,S1,100,attack
0,OTH,50,attack
0,S1,100,attack
0,OTH,50,attack
15,S1,100,attack
0,OTH,50,attack
0,OTH,34,attack
3,S1,100,attack
0,OTH,1,attack
0,OTH,50,attack
0,OTH,50,attack
0,OTH,51,attack
15,S1,100,attack
7,S1,100,attack
1,S1,100,attack
0,OTH,48,attack
15,S1,100,attack
7,S1,100,attack
15,S1,100,attack
7,S1,100,attack
1,S1,100,attack
7,S1,88,attack
0,OTH,50,attack
30,RSTO,100,attack
0,OTH,45,attack
3,S1,100,attack
15,S1,100,attack
15,S1,100,attack
15,S1,100,attack
15,S1,100,attack
8,S1,100,attack
1,S1,100,attack
0,S1,100,attack
7,S1,100,attack
0,S1,100,attack
0,OTH,49,attack
0,OTH,90,attack
7,S1,100,attack
30,RSTO,87,attack
30,S2,100,attack
10,S1,100,attack
0,OTH,50,attack
0,OTH,83,attack
0,OTH,50,attack
0,OTH,92,attack
15,S1,99,attack
0,OTH,50,attack
0,S1,100,attack
0,OTH,30,attack
3,S1,100,attack
10,S1,93,attack
0,OTH,54,attack
7,S1,100,attack
0,OTH,88,attack
30,RSTO,100,attack
7,S1,100,attack
7,S1,100,attack
15,S1,100,attack
0,OTH,100,attack
30,S2,100,attack
0,OTH,50,attack
0,OTH,82,attack
7,S1,100,attack
3,S1,100,attack
7,S1,100,attack
0,OTH,50,attack
7,S1,100,attack
1,S1,100,attack
15,S1,100,attack
10,S1,100,attack
30,RSTO,100,attack
15,S1,100,attack
15,S1,100,attack
0,OTH,53,attack
15,S1,100,attack
15,S1,100,attack
0,OTH,65,attack
0,OTH,50,attack
0,OTH,81,attack
0,OTH,35,attack
7,S1,100,attack
3,S1,100,attack
7,S1,100,attack
0,OTH,80,attack
7,S1,100,attack
3,S1,100,attack
15,S1,100,attack
7,S1,100,attack
15,S1,100,attack
0,OTH,89,attack
0,OTH,50,attack
7,S1,100,attack
1,S1,100,attack
0,OTH,100,attack
7,S1,100,attack
1,S1,100,attack
0,OTH,53,attack
15,S1,100,attack
0,OTH,63,attack
7,S1,100,attack
0,OTH,92,attack
7,S1,100,attack
7,S1,100,attack
1,S1,100,attack
0,S1,100,attack
15,S1,100,attack
0,OTH,49,attack
0,OTH,100,attack
0,S1,99,attack
15,S1,100,attack
15,S1,100,attack
3,S1,100,attack
29,RSTO,100,attack
0,OTH,50,attack
15,S1,100,attack
30,RSTO,100,attack
29,RSTO,100,attack
0,OTH,46,attack
15,S1,100,attack
30,RSTO,63,attack
0,OTH,50,attack
30,RSTO,100,attack
15,S1,100,attack
15,S1,100,attack
3,S1,100,attack
0,OTH,84,attack
0,OTH,50,attack
15,S1,100,attack
0,S1,100,attack
15,S1,100,attack
15,S1,99,attack
0,OTH,48,attack
0,OTH,84,attack
0,OTH,50,attack
31,S2,100,attack
8,S1,100,attack
0,OTH,50,attack
15,S1,100,attack
15,S1,100,attack
15,S1,100,attack
30,RSTO,99,attack
0,OTH,20,attack
29,RSTO,100,attack
0,OTH,50,attack
0,OTH,44,attack
0,S1,99,attack
15,S1,100,attack
9,S1,100,attack
15,S1,100,attack
31,RSTO,8,attack
0,OTH,43,attack
0,OTH,50,attack
3,S1,100,attack
15,S1,100,attack
0,S1,70,attack
0,OTH,80,attack
15,S1,100,attack
31,RSTO,16,attack
15,S1,100,attack
30,RSTO,100,attack
15,S1,100,attack
15,S1,100,attack
3,S1,100,attack
0,S1,100,attack
15,S1,100,attack
30,RSTO,100,attack
0,OTH,43,attack
3,S1,100,attack
0,S1,100,attack
0,OTH,52,attack
15,S1,100,attack
29,RSTO,100,attack
0,OTH,75,attack
0,OTH,50,attack
0,S1,93,attack
10,S1,100,attack
15,S1,99,attack
0,OTH,71,attack
15,S1,100,attack
7,S1,100,attack
0,OTH,50,attack
0,OTH,51,attack
30,RSTO,100,attack
0,OTH,92,attack
15,S1,100,attack
0,OTH,100,attack
0,OTH,55,attack
0,OTH,50,attack
0,OTH,4,attack
0,OTH,50,attack
0,S1,92,attack
0,OTH,50,attack
31,RSTO,13,attack
15,S1,100,attack
0,OTH,50,attack
0,OTH,50,attack
15,S1,100,attack
15,S1,99,attack
31,RSTO,70,attack
0,S1,100,attack
0,OTH,50,attack
0,OTH,45,attack
7,S1,99,attack
